product,price,link,years,kilometraje,created,id,city,state
mazda 2 1.5 mt,32000000,https://carro.mercadolibre.com.co/mco-2381283990-mazda-2-_jm#position=37&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2013,107567,2024-05-15,2381283990,suba,bogota d.c.
volkswagen gol 1.6,49900000,https://carro.mercadolibre.com.co/mco-1424649949-volkswagen-gol-trendline-16-_jm#position=38&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2022,33700,2024-05-15,1424649949,usaquen,bogota d.c.
mazda cx-5 2.5 grand touring,120000000,https://carro.mercadolibre.com.co/mco-2381321664-mazda-cx-5-25-grand-touring-2021-_jm#position=39&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2021,30634,2024-05-15,2381321664,medellin,antioquia
chevrolet spark gt 1.2 premier,42000000,https://carro.mercadolibre.com.co/mco-1424661045-chevrolet-spark-gt-12-premier-2020-_jm#position=40&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2020,41100,2024-05-15,1424661045,medellin,antioquia
nissan np300 frontier 2.5l,95000000,https://carro.mercadolibre.com.co/mco-1424635791-nissan-np300-frontier-25l-2020-_jm#position=41&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2020,71400,2024-05-15,1424635791,sabaneta,antioquia
volkswagen voyage 1.6 trendline,43000000,https://carro.mercadolibre.com.co/mco-2381107738-volkswagen-voyage-trendline-_jm#position=42&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2018,36900,2024-05-15,2381107738,usaquen,bogota d.c.
mercedes-benz clase glb 1.3 200 amg line,155000000,https://carro.mercadolibre.com.co/mco-1424623023-mercedes-benz-glb-200-13-amg-line-2022-_jm#position=43&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2022,40000,2024-05-15,1424623023,medellin,antioquia
bmw x5 4.4 xdrive50i,158000000,https://carro.mercadolibre.com.co/mco-1424596851-bmw-x5-xdrive50i-_jm#position=44&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2016,81157,2024-05-15,1424596851,engativa,bogota d.c.
ford ranger 3.2 xlt,150000000,https://carro.mercadolibre.com.co/mco-2381002020-ford-ranger-xlt-_jm#position=45&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2021,50100,2024-05-15,2381002020,usaquen,bogota d.c.
ford edge 3.5 limited,55000000,https://carro.mercadolibre.com.co/mco-1424590615-ford-edge-limited-_jm#position=46&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2012,113000,2024-05-15,1424590615,suba,bogota d.c.
bmw x1 2.0t sdrive20i,114500000,https://carro.mercadolibre.com.co/mco-1424511201-bmw-x1-sdrive20i-_jm#position=47&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2019,49861,2024-05-15,1424511201,usaquen,bogota d.c.
renault logan 1.6 authentique mt,29900000,https://carro.mercadolibre.com.co/mco-2379042318-renault-logan-16-authentique-mt-_jm#position=48&search_layout=grid&type=item&tracking_id=8bc8791b-7368-4b37-b377-ea186fcf9112,2018,90500,2024-05-15,2379042318,chapinero,bogota d.c.
mazda cx-30 2.5 grand touring hybrid tp,96800000,https://carro.mercadolibre.com.co/mco-2409850490-mazda-cx30-25-grand-touring-hybrid-tp-_jm#position=15&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2023,8000,2024-05-29,2409850490,usaquen,bogota d.c.
toyota fortuner 3.0 srv 4x4,126500000,https://carro.mercadolibre.com.co/mco-2409785910-toyota-fortuner-_jm#position=16&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2015,180000,2024-05-29,2409785910,bosa,bogota d.c.
mazda 3 z6hm7 mt 1600cc,25700000,https://carro.mercadolibre.com.co/mco-2409875264-mazda-3-z6hm7-mt-16-_jm#position=17&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2008,115270,2024-05-29,2409875264,kennedy,bogota d.c.
kia cerato pro ex 1.6,42500000,https://carro.mercadolibre.com.co/mco-2409784716-kia-cerato-pro-ex-16-modelo-2014-_jm#position=18&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2014,94245,2024-05-29,2409784716,bosa,bogota d.c.
ford escape 2.0 titanium tp,72000000,https://carro.mercadolibre.com.co/mco-2409823242-ford-escape-20-titanium-tp-_jm#position=19&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2016,83841,2024-05-29,2409823242,suba,bogota d.c.
nissan frontier frontier np300 2.5 td,98000000,https://carro.mercadolibre.com.co/mco-2409835624-nissan-frontier-_jm#position=20&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2016,98500,2024-05-29,2409835624,usaquen,bogota d.c.
nissan sentra 1.6 b13 super,12000000,https://carro.mercadolibre.com.co/mco-2409886658-nissan-sentra-b13-16-1996-_jm#position=21&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,1999,145000,2024-05-29,2409886658,suba,bogota d.c.
ford edge 3.5 limited fl,58000000,https://carro.mercadolibre.com.co/mco-2409886582-ford-edge-limited-35-_jm#position=22&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2013,77977,2024-05-29,2409886582,usaquen,bogota d.c.
ford escape 2.0 se,62500000,https://carro.mercadolibre.com.co/mco-2409823030-ford-escape-_jm#position=23&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2015,61846,2024-05-29,2409823030,kennedy,bogota d.c.
renault logan 1.4 entry familier,23700000,https://carro.mercadolibre.com.co/mco-2409797416-renault-logan-familier-14-_jm#position=24&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2011,173500,2024-05-29,2409797416,suba,bogota d.c.
toyota rav4 2.0 street,117500000,https://carro.mercadolibre.com.co/mco-2409822844-toyota-rav-4-street-20-_jm#position=25&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2018,40700,2024-05-29,2409822844,usaquen,bogota d.c.
mercedes-benz clase gle 250 2.2 cdi 4matic tp,158000000,https://carro.mercadolibre.com.co/mco-2409784190-mercedes-benz-clase-gle-250-22-cdi-4matic-tp-_jm#position=26&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2018,92900,2024-05-29,2409784190,suba,bogota d.c.
chevrolet captiva 2.4 sport,45000000,https://carro.mercadolibre.com.co/mco-2409784008-chevrolet-captiva-sport-_jm#position=27&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2014,91585,2024-05-29,2409784008,fontibon,bogota d.c.
nissan sentra exclusive advance,47800000,https://carro.mercadolibre.com.co/mco-2409860062-nissan-sentra-_jm#position=28&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2016,77200,2024-05-29,2409860062,suba,bogota d.c.
nissan qashqai 2.0 exclusive,85000000,https://carro.mercadolibre.com.co/mco-2409794560-nissan-qashqai-exclusive-20-_jm#position=29&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2017,45500,2024-05-29,2409794560,usaquen,bogota d.c.
citroën c3 1.4 sx,25000000,https://carro.mercadolibre.com.co/mco-2409871010-citroen-c3-sx-14-_jm#position=30&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2006,109700,2024-05-29,2409871010,barrios unidos,bogota d.c.
bmw x5 3.0,180000000,https://carro.mercadolibre.com.co/mco-2409819372-bmw-x5-xdive35i-30-_jm#position=31&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2018,41000,2024-05-29,2409819372,usaquen,bogota d.c.
volkswagen jetta 2.5,45000000,https://carro.mercadolibre.com.co/mco-2409819156-volkswagen-nueva-jetta-comfortline-25-_jm#position=32&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2014,169000,2024-05-29,2409819156,fontibon,bogota d.c.
toyota hilux 2.5 4x4,88000000,https://carro.mercadolibre.com.co/mco-2409882846-toyota-hilux-_jm#position=33&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2011,104000,2024-05-29,2409882846,kennedy,bogota d.c.
volkswagen jetta 1.8,45000000,https://carro.mercadolibre.com.co/mco-2409857114-volkswagen-jetta-gli-18-_jm#position=34&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2012,92800,2024-05-29,2409857114,usaquen,bogota d.c.
ssangyong rexton 2.7 rx 270 xdi,39000000,https://carro.mercadolibre.com.co/mco-2409882044-ssangyong-rexton-27-_jm#position=35&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2007,148560,2024-05-29,2409882044,suba,bogota d.c.
chevrolet aveo 1.5 family,20500000,https://carro.mercadolibre.com.co/mco-2409843474-chevrolet-aveo-family-_jm#position=36&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2010,160680,2024-05-29,2409843474,usaquen,bogota d.c.
volkswagen saveiro pick up,53400000,https://carro.mercadolibre.com.co/mco-2409829814-volkswagen-saveiro-_jm#position=37&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2021,29600,2024-05-29,2409829814,suba,bogota d.c.
chevrolet onix 1.0 lt,41000000,https://carro.mercadolibre.com.co/mco-2409804078-chevrolet-onix-turbo-10-_jm#position=38&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2021,90300,2024-05-29,2409804078,suba,bogota d.c.
renault koleos 2.5 intens,95000000,https://carro.mercadolibre.com.co/mco-2409803856-renault-new-koleos-_jm#position=39&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2019,44351,2024-05-29,2409803856,fontibon,bogota d.c.
renault alaskan 2.5 mt,98000000,https://carro.mercadolibre.com.co/mco-2409880280-renault-alaskan-_jm#position=40&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2023,5600,2024-05-29,2409880280,chapinero,bogota d.c.
renault sandero 1.6 life,39000000,https://carro.mercadolibre.com.co/mco-2409866096-renault-sandero-16-authentique-life-2018-_jm#position=41&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2018,37600,2024-05-29,2409866096,puente aranda,bogota d.c.
bmw serie 2 218i gran coupe 1.5,109000000,https://carro.mercadolibre.com.co/mco-2409877714-bms-serie-2-218i-gran-coupe-_jm#position=42&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2021,57000,2024-05-29,2409877714,usaquen,bogota d.c.
ford escape 2.0 titanium 245 hp,75000000,https://carro.mercadolibre.com.co/mco-2409801084-ford-escape-20-titanium-4x4-2017-_jm#position=43&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2017,49725,2024-05-29,2409801084,rafael uribe uribe,bogota d.c.
renault duster dynamique,41000000,https://carro.mercadolibre.com.co/mco-1431327755-renault-duster-_jm#position=44&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2014,79000,2024-05-29,1431327755,suba,bogota d.c.
volkswagen tiguan allspace trendline 2.0 tsi 4motion,88700000,https://carro.mercadolibre.com.co/mco-1431263483-volkswagen-tiguan-trendline-20-_jm#position=45&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2019,64000,2024-05-29,1431263483,suba,bogota d.c.
honda pilot 3.5 exl 4x4,81000000,https://carro.mercadolibre.com.co/mco-1431285947-honda-pilot-35-exl-at-4x4-2014-_jm#position=46&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2014,120000,2024-05-29,1431285947,medellin,antioquia
volvo xc40 2.0,193000000,https://carro.mercadolibre.com.co/mco-1431283525-volvo-xc40-20-hidrido-enchufable-t5-r-design-_jm#position=47&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2020,22600,2024-05-29,1431283525,chapinero,bogota d.c.
suzuki swift 1.2,75000000,https://carro.mercadolibre.com.co/mco-1431295963-suzuki-12-swfit-hidrido-_jm#position=48&search_layout=grid&type=item&tracking_id=5248f8e5-9163-4de5-9221-881cc30f14aa,2023,5300,2024-05-29,1431295963,usaquen,bogota d.c.
ford ecosport 2.0 titanium at,54000000,https://carro.mercadolibre.com.co/mco-1419650991-ford-ecosport-_jm#position=1&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2017,45000,2024-05-03,1419650991,usaquen,bogota d.c.
ford ranger xlt,155000000,https://carro.mercadolibre.com.co/mco-1419650681-ford-ranger-2022-_jm#position=2&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2022,52316,2024-05-03,1419650681,usaquen,bogota d.c.
ssangyong kyron 2.0 m200 xdi,48000000,https://carro.mercadolibre.com.co/mco-1419637327-ssangyong-kyron-_jm#position=3&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2013,162470,2024-05-03,1419637327,engativa,bogota d.c.
audi a3 1.8 tfsi ambition,92000000,https://carro.mercadolibre.com.co/mco-1419662427-audi-3-sedan-_jm#position=4&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2017,48000,2024-05-03,1419662427,suba,bogota d.c.
chevrolet sail 1.4 lt,39800000,https://carro.mercadolibre.com.co/mco-1419713317-chevrolet-sail-_jm#position=5&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2020,19100,2024-05-03,1419713317,suba,bogota d.c.
mercedes-benz clase glc 2.0 4matic coupe,285000000,https://carro.mercadolibre.com.co/mco-1419737865-mercedes-benz-glc-300-e-4matic-_jm#position=6&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2023,13000,2024-05-03,1419737865,usaquen,bogota d.c.
kia cerato 1.6 vivro vibrant,60500000,https://carro.mercadolibre.com.co/mco-1419672607-kia-cerato-2019-_jm#position=7&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2019,49000,2024-05-03,1419672607,usaquen,bogota d.c.
suzuki grand vitara 2.4 sz glx sport 4x2,52000000,https://carro.mercadolibre.com.co/mco-1419671989-suzuki-gran-vitara-24-glx-sport-2015-_jm#position=8&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2015,61126,2024-05-03,1419671989,sabaneta,antioquia
toyota corolla cross 1.8 se-g hibrido,128000000,https://carro.mercadolibre.com.co/mco-1419735111-toyota-corolla-cross-18-se-g-2022-_jm#position=9&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2022,56700,2024-05-03,1419735111,medellin,antioquia
mazda cx-30 2.0 touring,114000000,https://carro.mercadolibre.com.co/mco-1413061891-mazda-cx-30-20-touring-_jm#position=10&search_layout=grid&type=item&tracking_id=f5ae6600-daf1-4597-9a60-c8f567643b7a,2024,6538,2024-04-15,1413061891,suba,bogota d.c.
mercedes-benz clase glb amg line,163000000,https://carro.mercadolibre.com.co/mco-1419733323-mercedez-benz-glb-200-_jm#position=10&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2022,16200,2024-05-03,1419733323,suba,bogota d.c.
audi q3 1.4 tfsi ambition,152500000,https://carro.mercadolibre.com.co/mco-2356642386-audi-q3-14-tfsi-ambition-2023-_jm#position=11&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2023,7249,2024-05-03,2356642386,medellin,antioquia
kia tonic 1.6 vibrant,66000000,https://carro.mercadolibre.com.co/mco-2356610564-kia-tonic-_jm#position=12&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2019,13200,2024-05-03,2356610564,kennedy,bogota d.c.
toyota yaris cross xs hybrida,131000000,https://carro.mercadolibre.com.co/mco-2356558388-toyota-yaris-cross-hibrida-2023-_jm#position=13&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2023,8565,2024-05-03,2356558388,suba,bogota d.c.
suzuki swift live,36800000,https://carro.mercadolibre.com.co/mco-2356544940-suzuki-swift-live-2014-_jm#position=14&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2014,57315,2024-05-03,2356544940,suba,bogota d.c.
chevrolet spark 1.2 gt m300 ltz mecanica,32500000,https://carro.mercadolibre.com.co/mco-2356544924-chevrolet-spark-m300-ltz-12-_jm#position=15&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2017,84500,2024-05-03,2356544924,fontibon,bogota d.c.
hyundai accent 1.6 advance,55000000,https://carro.mercadolibre.com.co/mco-2356635468-hyundai-accent-16-advance-2022-_jm#position=16&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2022,32000,2024-05-03,2356635468,ciudad bolivar,bogota d.c.
ford escape 2.0 se,68000000,https://carro.mercadolibre.com.co/mco-2356609280-ford-escape-se-_jm#position=17&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2014,85000,2024-05-03,2356609280,usaquen,bogota d.c.
mazda 3 2.0 sport touring hatch back,81900000,https://carro.mercadolibre.com.co/mco-2356673078-mazda-3-20-sport-touring-hatch-back-2018-_jm#position=18&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2018,53000,2024-05-03,2356673078,envigado,antioquia
chevrolet spark 1.0 lt,20500000,https://carro.mercadolibre.com.co/mco-2356621474-chevrolet-spark-10-lt-_jm#position=19&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2014,98152,2024-05-03,2356621474,suba,bogota d.c.
kia rio 1.4 vibrant at,63500000,https://carro.mercadolibre.com.co/mco-2356646812-kia-rio-vibrant-14-_jm#position=20&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2020,27100,2024-05-03,2356646812,fontibon,bogota d.c.
mercedes-benz clase slk 200 1.8 at,104900000,https://carro.mercadolibre.com.co/mco-2356658978-mercedes-benz-clase-slk-200-_jm#position=21&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2015,73570,2024-05-03,2356658978,suba,bogota d.c.
ford escape 3.0 xlt  4x4,42000000,https://carro.mercadolibre.com.co/mco-2356542286-ford-escape-30-xlt-4x4-_jm#position=22&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2012,114890,2024-05-03,2356542286,usaquen,bogota d.c.
toyota 4runner 4.0 sr-5,233900000,https://carro.mercadolibre.com.co/mco-2356619564-toyota-4runner-sr-5-_jm#position=23&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2021,27500,2024-05-03,2356619564,usaquen,bogota d.c.
toyota prado 3.0 tx-l fl 4x4 diesel,213000000,https://carro.mercadolibre.com.co/mco-2356593478-toyota-prado-30-tx-l-fl-4x4-diesel-_jm#position=24&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2017,157000,2024-05-03,2356593478,suba,bogota d.c.
suzuki vitara 1.6 live all-grip 4x4,71900000,https://carro.mercadolibre.com.co/mco-2356541158-suzuki-vitara-live-all-grip-4x4-_jm#position=25&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2018,64000,2024-05-03,2356541158,suba,bogota d.c.
ford edge 3.5 limited fl,58500000,https://carro.mercadolibre.com.co/mco-2356579982-ford-edge-limited-2013-_jm#position=26&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2013,76000,2024-05-03,2356579982,usaquen,bogota d.c.
ford ecosport 2.0 se 4x2,50000000,https://carro.mercadolibre.com.co/mco-2356566560-ford-ecosport-20-se-4x2-2015-_jm#position=27&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2015,85800,2024-05-03,2356566560,medellin,antioquia
nissan sentra 1.6 b13,22639000,https://carro.mercadolibre.com.co/mco-2356565878-nissan-sentra-b13-2012-_jm#position=28&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2012,144000,2024-05-03,2356565878,kennedy,bogota d.c.
chevrolet n300 1.2 cargo,29500000,https://carro.mercadolibre.com.co/mco-2356565628-chevrolet-n300-12-cargo-2012-_jm#position=29&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2012,184600,2024-05-03,2356565628,antonio nariño,bogota d.c.
volvo xc60 awd summum,89500000,https://carro.mercadolibre.com.co/mco-1419537141-volvo-xc60-awd-summum-2017-_jm#position=30&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2017,80000,2024-05-03,1419537141,usaquen,bogota d.c.
nissan kicks 1.6 esclusive,78000000,https://carro.mercadolibre.com.co/mco-1419614411-nissan-kicks-16-esclusive-2019-_jm#position=31&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2019,39900,2024-05-03,1419614411,envigado,antioquia
nissan frontier 2.4 std d22 4x4,62000000,https://carro.mercadolibre.com.co/mco-1419572573-nissan-d22-frontier-24-modelo-2008-_jm#position=32&search_layout=grid&type=item&tracking_id=8e7963db-66af-4160-9b92-b2837e91ace2,2008,179803,2024-05-03,1419572573,bosa,bogota d.c.
